SAT_band_1,SAT_band_2,SAT_band_3,SAT_band_4,sensor_id,UAV_band_1,UAV_band_2,UAV_band_3,UAV_band_4
0.14608749747276306,0.16536499559879303,0.0,0.3793424963951111,1,4280.0,4206.0,7285.0,8632.0
2014.0,2120.0,2629.0,3484.0,0,4145.0,4018.0,7319.0,9048.0
0.14608749747276306,0.16536499559879303,0.0,0.3793424963951111,1,4145.0,4018.0,7319.0,9048.0
1712.0,1780.0,2629.0,3501.0,0,3365.0,2946.0,6726.0,9998.0
0.14608749747276306,0.16536499559879303,0.0,0.3793424963951111,1,3365.0,2946.0,6726.0,9998.0
2122.0,2100.0,2792.0,3449.0,0,3762.0,3511.0,6875.0,9215.0
0.18161749839782715,0.19803500175476074,0.0,0.37062498927116394,1,3762.0,3511.0,6875.0,9215.0
2122.0,2100.0,2792.0,3449.0,0,4942.0,5123.0,7113.0,6618.0
0.18161749839782715,0.19803500175476074,0.0,0.37062498927116394,1,4942.0,5123.0,7113.0,6618.0
1128.0,1206.0,1537.0,2093.0,0,2860.0,2073.0,7292.0,11006.0
0.10714749991893768,0.10503000020980835,0.0,0.2967599928379059,1,2860.0,2073.0,7292.0,11006.0
1162.0,1232.0,1479.0,2060.0,0,3371.0,3085.0,7231.0,9376.0
0.10714749991893768,0.10503000020980835,0.0,0.2967599928379059,1,3371.0,3085.0,7231.0,9376.0
1182.0,1256.0,1479.0,2135.0,0,3213.0,3268.0,6381.0,8048.0
0.10714749991893768,0.10503000020980835,0.0,0.2967599928379059,1,3213.0,3268.0,6381.0,8048.0
1182.0,1256.0,1479.0,2135.0,0,3101.0,2905.0,6720.0,8991.0
0.11124499887228012,0.11229000240564346,0.0,0.3067150115966797,1,3101.0,2905.0,6720.0,8991.0
1142.0,1220.0,1481.0,2271.0,0,3205.0,3258.0,6386.0,7635.0
0.11124499887228012,0.11229000240564346,0.0,0.3067150115966797,1,3205.0,3258.0,6386.0,7635.0
